latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.19314,-119.30805,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,311.05,32.4,D,0
37.19337,-119.26133,356.74,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,307.76,54.36,D,0
37.19361,-119.3032,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,310.5,32.4,D,0
37.19381,-119.25678,356.31,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,302.62,54.36,D,0
37.19409,-119.29827,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,310.98,34.82,D,0
37.19423,-119.25244,337.49,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,306.33,7.35,D,0
37.19455,-119.29353,356.35,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,317.24,34.82,D,0
37.1948,-119.33496,314.37,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,316.83,68,D,0
37.19498,-119.28902,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,313.89,31.59,D,0
37.19517,-119.33107,355.56,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,343.34,68,D,0
37.19541,-119.28455,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,313.34,31.59,D,0
37.19558,-119.32685,352.32,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,337.09,63.48,D,0
37.19586,-119.27994,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,316.28,23.52,D,0
37.19602,-119.32228,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,333.3,63.48,D,0
37.1963,-119.27534,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,316.59,23.52,D,0
37.1965,-119.31742,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,332.65,96.61,D,0
37.19674,-119.2708,356.12,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,313.19,37.39,D,0
37.19698,-119.31249,351.91,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,327.49,96.61,D,0
37.19719,-119.26611,367,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,326.16,37.39,D,0
37.19744,-119.30774,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,308.7,25.96,D,0
37.19762,-119.26159,367,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,330.84,54.36,D,0
37.19789,-119.30312,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,307.9,25.96,D,0
37.19806,-119.2571,367,0.43,0.46,2020-09-05,2123,N,VIIRS,h,2,303.31,54.36,D,0
37.19832,-119.29862,367,0.42,0.46,2020-09-05,2123,N,VIIRS,h,2,308.91,18.63,D,0
37.19848,-119.25272,343.07,0.43,0.46,2020-09-05,2123,N,VIIRS,n,2,306.62,7.35,D,0
37.19873,-119.29432,357.63,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,310.01,18.63,D,0
37.19914,-119.2901,357,0.42,0.46,2020-09-05,2123,N,VIIRS,l,2,312.42,16.5,D,0
37.19946,-119.33088,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,346.61,68,D,0
37.19953,-119.33339,367,0.42,0.45,2020-09-05,2123,N,VIIRS,h,2,335.16,68.44,D,0
37.19956,-119.2858,355.62,0.43,0.46,2020-09-05,2123,N,VIIRS,l,2,315.23,16.5,D,0
37.19988,-119.32645,367,0.42,0.45,2020-09-05,2123,N,VIIRS,l,2,339.56,63.48,D,0
